kom2024,navn,aar,befolkning
3426,Tolga,1997,1850
3426,Tolga,1998,1857
3426,Tolga,1999,1841
3426,Tolga,2000,1812
3426,Tolga,2001,1823
3426,Tolga,2002,1808
3426,Tolga,2003,1796
3426,Tolga,2004,1781
3426,Tolga,2005,1778
3426,Tolga,2006,1755
3426,Tolga,2007,1707
3426,Tolga,2008,1697
3426,Tolga,2009,1678
3426,Tolga,2010,1671
3426,Tolga,2011,1684
3426,Tolga,2012,1681
3426,Tolga,2013,1681
3426,Tolga,2014,1658
3426,Tolga,2015,1656
3426,Tolga,2016,1620
3426,Tolga,2017,1620
3426,Tolga,2018,1553
3426,Tolga,2019,1551
3426,Tolga,2020,1562
3426,Tolga,2021,1563
3426,Tolga,2022,1551
3426,Tolga,2023,1555
3426,Tolga,2024,1604
3426,Tolga,2025,1606
3426,Tolga,2026,1609
3427,Tynset,1986,5392
3427,Tynset,1987,5391
3427,Tynset,1988,5386
3427,Tynset,1989,5378
3427,Tynset,1990,5356
3427,Tynset,1991,5398
3427,Tynset,1992,5416
3427,Tynset,1993,5392
3427,Tynset,1994,5402
3427,Tynset,1995,5382
3427,Tynset,1996,5409
3427,Tynset,1997,5421
3427,Tynset,1998,5400
3427,Tynset,1999,5392
3427,Tynset,2000,5473
3427,Tynset,2001,5452
3427,Tynset,2002,5428
3427,Tynset,2003,5423
3427,Tynset,2004,5463
3427,Tynset,2005,5405
3427,Tynset,2006,5368
3427,Tynset,2007,5371
3427,Tynset,2008,5400
3427,Tynset,2009,5400
3427,Tynset,2010,5490
3427,Tynset,2011,5495
3427,Tynset,2012,5564
3427,Tynset,2013,5570
3427,Tynset,2014,5549
3427,Tynset,2015,5562
3427,Tynset,2016,5580
3427,Tynset,2017,5584
3427,Tynset,2018,5605
3427,Tynset,2019,5591
3427,Tynset,2020,5578
3427,Tynset,2021,5537
3427,Tynset,2022,5581
3427,Tynset,2023,5628
3427,Tynset,2024,5692
3427,Tynset,2025,5722
3427,Tynset,2026,5762
3428,Alvdal,1986,2464
3428,Alvdal,1987,2458
3428,Alvdal,1988,2443
3428,Alvdal,1989,2437
3428,Alvdal,1990,2434
3428,Alvdal,1991,2430
3428,Alvdal,1992,2435
3428,Alvdal,1993,2441
3428,Alvdal,1994,2426
3428,Alvdal,1995,2433
3428,Alvdal,1996,2429
3428,Alvdal,1997,2421
3428,Alvdal,1998,2417
3428,Alvdal,1999,2415
3428,Alvdal,2000,2417
3428,Alvdal,2001,2415
3428,Alvdal,2002,2409
3428,Alvdal,2003,2422
3428,Alvdal,2004,2406
3428,Alvdal,2005,2416
3428,Alvdal,2006,2392
3428,Alvdal,2007,2430
3428,Alvdal,2008,2413
3428,Alvdal,2009,2399
3428,Alvdal,2010,2441
3428,Alvdal,2011,2447
3428,Alvdal,2012,2431
3428,Alvdal,2013,2449
3428,Alvdal,2014,2432
3428,Alvdal,2015,2418
3428,Alvdal,2016,2426
3428,Alvdal,2017,2441
3428,Alvdal,2018,2424
3428,Alvdal,2019,2418
3428,Alvdal,2020,2432
3428,Alvdal,2021,2405
3428,Alvdal,2022,2445
3428,Alvdal,2023,2493
3428,Alvdal,2024,2526
3428,Alvdal,2025,2509
3428,Alvdal,2026,2492
3429,Folldal,1986,2110
3429,Folldal,1987,2036
3429,Folldal,1988,2000
3429,Folldal,1989,2015
3429,Folldal,1990,2022
3429,Folldal,1991,1989
3429,Folldal,1992,1946
3429,Folldal,1993,1923
3429,Folldal,1994,1918
3429,Folldal,1995,1918
3429,Folldal,1996,1894
3429,Folldal,1997,1878
3429,Folldal,1998,1854
3429,Folldal,1999,1826
3429,Folldal,2000,1814
3429,Folldal,2001,1812
3429,Folldal,2002,1753
3429,Folldal,2003,1764
3429,Folldal,2004,1739
3429,Folldal,2005,1717
3429,Folldal,2006,1722
3429,Folldal,2007,1695
3429,Folldal,2008,1674
3429,Folldal,2009,1671
3429,Folldal,2010,1669
3429,Folldal,2011,1660
3429,Folldal,2012,1641
3429,Folldal,2013,1654
3429,Folldal,2014,1631
3429,Folldal,2015,1597
3429,Folldal,2016,1592
3429,Folldal,2017,1577
3429,Folldal,2018,1569
3429,Folldal,2019,1577
3429,Folldal,2020,1545
3429,Folldal,2021,1518
3429,Folldal,2022,1530
3429,Folldal,2023,1519
3429,Folldal,2024,1532
3429,Folldal,2025,1540
3429,Folldal,2026,1525
3430,Os,1986,2071
3430,Os,1987,2027
3430,Os,1988,2017
3430,Os,1989,2034
3430,Os,1990,2029
3430,Os,1991,2032
3430,Os,1992,2054
3430,Os,1993,2036
3430,Os,1994,2045
3430,Os,1995,2035
3430,Os,1996,2031
3430,Os,1997,2059
3430,Os,1998,2073
3430,Os,1999,2081
3430,Os,2000,2148
3430,Os,2001,2172
3430,Os,2002,2147
3430,Os,2003,2134
3430,Os,2004,2131
3430,Os,2005,2087
3430,Os,2006,2075
3430,Os,2007,2063
3430,Os,2008,2047
3430,Os,2009,2046
3430,Os,2010,2033
3430,Os,2011,2045
3430,Os,2012,2040
3430,Os,2013,2035
3430,Os,2014,2013
3430,Os,2015,1991
3430,Os,2016,1956
3430,Os,2017,1963
3430,Os,2018,1936
3430,Os,2019,1912
3430,Os,2020,1891
3430,Os,2021,1870
3430,Os,2022,1855
3430,Os,2023,1844
3430,Os,2024,1891
3430,Os,2025,1895
3430,Os,2026,1871
3431,Dovre,1986,3177
3431,Dovre,1987,3134
3431,Dovre,1988,3119
3431,Dovre,1989,3066
3431,Dovre,1990,3037
3431,Dovre,1991,3071
3431,Dovre,1992,3069
3431,Dovre,1993,3041
3431,Dovre,1994,3064
3431,Dovre,1995,3074
3431,Dovre,1996,2998
3431,Dovre,1997,2939
3431,Dovre,1998,2929
3431,Dovre,1999,2909
3431,Dovre,2000,2851
3431,Dovre,2001,2875
3431,Dovre,2002,2897
3431,Dovre,2003,2883
3431,Dovre,2004,2883
3431,Dovre,2005,2875
3431,Dovre,2006,2826
3431,Dovre,2007,2812
3431,Dovre,2008,2778
3431,Dovre,2009,2772
3431,Dovre,2010,2776
3431,Dovre,2011,2748
3431,Dovre,2012,2742
3431,Dovre,2013,2727
3431,Dovre,2014,2704
3431,Dovre,2015,2745
3431,Dovre,2016,2701
3431,Dovre,2017,2675
3431,Dovre,2018,2642
3431,Dovre,2019,2615
3431,Dovre,2020,2553
3431,Dovre,2021,2512
3431,Dovre,2022,2498
3431,Dovre,2023,2466
3431,Dovre,2024,2503
3431,Dovre,2025,2516
3431,Dovre,2026,2523
3432,Lesja,1986,2481
3432,Lesja,1987,2467
3432,Lesja,1988,2561
3432,Lesja,1989,2474
3432,Lesja,1990,2476
3432,Lesja,1991,2454
3432,Lesja,1992,2392
3432,Lesja,1993,2377
3432,Lesja,1994,2502
3432,Lesja,1995,2365
3432,Lesja,1996,2322
3432,Lesja,1997,2303
3432,Lesja,1998,2287
3432,Lesja,1999,2273
3432,Lesja,2000,2303
3432,Lesja,2001,2229
3432,Lesja,2002,2213
3432,Lesja,2003,2219
3432,Lesja,2004,2209
3432,Lesja,2005,2184
3432,Lesja,2006,2172
3432,Lesja,2007,2150
3432,Lesja,2008,2168
3432,Lesja,2009,2170
3432,Lesja,2010,2174
3432,Lesja,2011,2197
3432,Lesja,2012,2195
3432,Lesja,2013,2145
3432,Lesja,2014,2076
3432,Lesja,2015,2059
3432,Lesja,2016,2055
3432,Lesja,2017,2048
3432,Lesja,2018,2038
3432,Lesja,2019,2009
3432,Lesja,2020,1975
3432,Lesja,2021,1980
3432,Lesja,2022,1986
3432,Lesja,2023,1966
3432,Lesja,2024,1983
3432,Lesja,2025,2006
3432,Lesja,2026,1966
3433,Skjåk,1986,2688
3433,Skjåk,1987,2673
3433,Skjåk,1988,2643
3433,Skjåk,1989,2626
3433,Skjåk,1990,2612
3433,Skjåk,1991,2574
3433,Skjåk,1992,2544
3433,Skjåk,1993,2523
3433,Skjåk,1994,2526
3433,Skjåk,1995,2494
3433,Skjåk,1996,2489
3433,Skjåk,1997,2453
3433,Skjåk,1998,2410
3433,Skjåk,1999,2393
3433,Skjåk,2000,2386
3433,Skjåk,2001,2389
3433,Skjåk,2002,2389
3433,Skjåk,2003,2399
3433,Skjåk,2004,2393
3433,Skjåk,2005,2394
3433,Skjåk,2006,2376
3433,Skjåk,2007,2329
3433,Skjåk,2008,2331
3433,Skjåk,2009,2307
3433,Skjåk,2010,2265
3433,Skjåk,2011,2299
3433,Skjåk,2012,2307
3433,Skjåk,2013,2279
3433,Skjåk,2014,2264
3433,Skjåk,2015,2245
3433,Skjåk,2016,2204
3433,Skjåk,2017,2202
3433,Skjåk,2018,2179
3433,Skjåk,2019,2204
3433,Skjåk,2020,2197
3433,Skjåk,2021,2183
3433,Skjåk,2022,2151
3433,Skjåk,2023,2147
3433,Skjåk,2024,2141
3433,Skjåk,2025,2179
3433,Skjåk,2026,2185
3434,Lom,1986,2704
3434,Lom,1987,2709
3434,Lom,1988,2668
3434,Lom,1989,2661
3434,Lom,1990,2656
3434,Lom,1991,2651
3434,Lom,1992,2629
3434,Lom,1993,2621
3434,Lom,1994,2628
3434,Lom,1995,2628
3434,Lom,1996,2633
3434,Lom,1997,2634
3434,Lom,1998,2577
3434,Lom,1999,2543
3434,Lom,2000,2567
3434,Lom,2001,2579
3434,Lom,2002,2519
3434,Lom,2003,2481
3434,Lom,2004,2496
3434,Lom,2005,2467
3434,Lom,2006,2455
3434,Lom,2007,2436
3434,Lom,2008,2407
3434,Lom,2009,2406
3434,Lom,2010,2410
3434,Lom,2011,2401
3434,Lom,2012,2382
3434,Lom,2013,2364
3434,Lom,2014,2361
3434,Lom,2015,2356
3434,Lom,2016,2347
3434,Lom,2017,2360
3434,Lom,2018,2331
3434,Lom,2019,2293
3434,Lom,2020,2228
3434,Lom,2021,2204
3434,Lom,2022,2211
3434,Lom,2023,2212
3434,Lom,2024,2212
3434,Lom,2025,2215
3434,Lom,2026,2239
3435,Vågå,1986,4101
3435,Vågå,1987,4048
3435,Vågå,1988,4047
3435,Vågå,1989,4009
3435,Vågå,1990,3974
3435,Vågå,1991,3945
3435,Vågå,1992,3915
3435,Vågå,1993,3936
3435,Vågå,1994,3924
3435,Vågå,1995,3907
3435,Vågå,1996,3918
3435,Vågå,1997,3888
3435,Vågå,1998,3868
3435,Vågå,1999,3836
3435,Vågå,2000,3818
3435,Vågå,2001,3833
3435,Vågå,2002,3813
3435,Vågå,2003,3801
3435,Vågå,2004,3800
3435,Vågå,2005,3773
3435,Vågå,2006,3766
3435,Vågå,2007,3724
3435,Vågå,2008,3717
3435,Vågå,2009,3707
3435,Vågå,2010,3722
3435,Vågå,2011,3718
3435,Vågå,2012,3739
3435,Vågå,2013,3716
3435,Vågå,2014,3686
3435,Vågå,2015,3675
3435,Vågå,2016,3664
3435,Vågå,2017,3640
3435,Vågå,2018,3638
3435,Vågå,2019,3589
3435,Vågå,2020,3570
3435,Vågå,2021,3564
3435,Vågå,2022,3591
3435,Vågå,2023,3532
3435,Vågå,2024,3531
3435,Vågå,2025,3529
3435,Vågå,2026,3553
3436,Nord-Fron,1986,6271
3436,Nord-Fron,1987,6233
3436,Nord-Fron,1988,6229
3436,Nord-Fron,1989,6274
3436,Nord-Fron,1990,6192
3436,Nord-Fron,1991,6167
3436,Nord-Fron,1992,6173
3436,Nord-Fron,1993,6109
3436,Nord-Fron,1994,6094
3436,Nord-Fron,1995,6102
3436,Nord-Fron,1996,6039
3436,Nord-Fron,1997,6002
3436,Nord-Fron,1998,6003
3436,Nord-Fron,1999,5978
3436,Nord-Fron,2000,5953
3436,Nord-Fron,2001,5948
3436,Nord-Fron,2002,5886
3436,Nord-Fron,2003,5890
3436,Nord-Fron,2004,5926
3436,Nord-Fron,2005,5896
3436,Nord-Fron,2006,5843
3436,Nord-Fron,2007,5790
3436,Nord-Fron,2008,5793
3436,Nord-Fron,2009,5800
3436,Nord-Fron,2010,5800
3436,Nord-Fron,2011,5834
3436,Nord-Fron,2012,5830
3436,Nord-Fron,2013,5827
3436,Nord-Fron,2014,5765
3436,Nord-Fron,2015,5754
3436,Nord-Fron,2016,5741
3436,Nord-Fron,2017,5723
3436,Nord-Fron,2018,5728
3436,Nord-Fron,2019,5742
3436,Nord-Fron,2020,5723
3436,Nord-Fron,2021,5705
3436,Nord-Fron,2022,5628
3436,Nord-Fron,2023,5589
3436,Nord-Fron,2024,5586
3436,Nord-Fron,2025,5553
3436,Nord-Fron,2026,5493
3437,Sel,1986,6578
3437,Sel,1987,6535
3437,Sel,1988,6502
3437,Sel,1989,6445
3437,Sel,1990,6391
3437,Sel,1991,6381
3437,Sel,1992,6352
3437,Sel,1993,6341
3437,Sel,1994,6366
3437,Sel,1995,6338
3437,Sel,1996,6322
3437,Sel,1997,6299
3437,Sel,1998,6284
3437,Sel,1999,6231
3437,Sel,2000,6273
3437,Sel,2001,6228
3437,Sel,2002,6162
3437,Sel,2003,6102
3437,Sel,2004,6088
3437,Sel,2005,6059
3437,Sel,2006,6083
3437,Sel,2007,6099
3437,Sel,2008,6005
3437,Sel,2009,6015
3437,Sel,2010,5999
3437,Sel,2011,6004
3437,Sel,2012,5992
3437,Sel,2013,5952
3437,Sel,2014,5974
3437,Sel,2015,5965
3437,Sel,2016,5935
3437,Sel,2017,5916
3437,Sel,2018,5872
3437,Sel,2019,5789
3437,Sel,2020,5739
3437,Sel,2021,5592
3437,Sel,2022,5531
3437,Sel,2023,5567
3437,Sel,2024,5756
3437,Sel,2025,5623
3437,Sel,2026,5469
3438,Sør-Fron,1986,3531
3438,Sør-Fron,1987,3526
3438,Sør-Fron,1988,3488
3438,Sør-Fron,1989,3490
3438,Sør-Fron,1990,3486
3438,Sør-Fron,1991,3493
3438,Sør-Fron,1992,3486
3438,Sør-Fron,1993,3462
3438,Sør-Fron,1994,3464
3438,Sør-Fron,1995,3430
3438,Sør-Fron,1996,3404
3438,Sør-Fron,1997,3382
3438,Sør-Fron,1998,3355
3438,Sør-Fron,1999,3364
3438,Sør-Fron,2000,3322
3438,Sør-Fron,2001,3337
3438,Sør-Fron,2002,3323
3438,Sør-Fron,2003,3335
3438,Sør-Fron,2004,3292
3438,Sør-Fron,2005,3271
3438,Sør-Fron,2006,3231
3438,Sør-Fron,2007,3199
3438,Sør-Fron,2008,3170
3438,Sør-Fron,2009,3183
3438,Sør-Fron,2010,3175
3438,Sør-Fron,2011,3212
3438,Sør-Fron,2012,3208
3438,Sør-Fron,2013,3193
3438,Sør-Fron,2014,3191
3438,Sør-Fron,2015,3204
3438,Sør-Fron,2016,3154
3438,Sør-Fron,2017,3163
3438,Sør-Fron,2018,3146
3438,Sør-Fron,2019,3127
3438,Sør-Fron,2020,3119
3438,Sør-Fron,2021,3064
3438,Sør-Fron,2022,3064
3438,Sør-Fron,2023,3240
3438,Sør-Fron,2024,3119
3438,Sør-Fron,2025,3128
3438,Sør-Fron,2026,3108
3439,Ringebu,1986,5235
3439,Ringebu,1987,5200
3439,Ringebu,1988,5212
3439,Ringebu,1989,5203
3439,Ringebu,1990,5200
3439,Ringebu,1991,5182
3439,Ringebu,1992,5160
3439,Ringebu,1993,5050
3439,Ringebu,1994,5021
3439,Ringebu,1995,4960
3439,Ringebu,1996,4889
3439,Ringebu,1997,4863
3439,Ringebu,1998,4840
3439,Ringebu,1999,4799
3439,Ringebu,2000,4752
3439,Ringebu,2001,4736
3439,Ringebu,2002,4692
3439,Ringebu,2003,4644
3439,Ringebu,2004,4611
3439,Ringebu,2005,4586
3439,Ringebu,2006,4566
3439,Ringebu,2007,4557
3439,Ringebu,2008,4532
3439,Ringebu,2009,4537
3439,Ringebu,2010,4540
3439,Ringebu,2011,4556
3439,Ringebu,2012,4561
3439,Ringebu,2013,4496
3439,Ringebu,2014,4495
3439,Ringebu,2015,4459
3439,Ringebu,2016,4462
3439,Ringebu,2017,4502
3439,Ringebu,2018,4454
3439,Ringebu,2019,4425
3439,Ringebu,2020,4392
3439,Ringebu,2021,4408
3439,Ringebu,2022,4385
3439,Ringebu,2023,4416
3439,Ringebu,2024,4413
3439,Ringebu,2025,4447
3439,Ringebu,2026,4497
3440,Øyer,1986,4507
3440,Øyer,1987,4470
3440,Øyer,1988,4548
3440,Øyer,1989,4430
3440,Øyer,1990,4521
3440,Øyer,1991,4586
3440,Øyer,1992,4601
3440,Øyer,1993,4630
3440,Øyer,1994,4688
3440,Øyer,1995,4706
3440,Øyer,1996,4715
3440,Øyer,1997,4752
3440,Øyer,1998,4866
3440,Øyer,1999,4842
3440,Øyer,2000,4859
3440,Øyer,2001,4843
3440,Øyer,2002,4924
3440,Øyer,2003,4891
3440,Øyer,2004,4870
3440,Øyer,2005,4840
3440,Øyer,2006,4854
3440,Øyer,2007,4893
3440,Øyer,2008,4929
3440,Øyer,2009,4917
3440,Øyer,2010,5002
3440,Øyer,2011,5092
3440,Øyer,2012,5095
3440,Øyer,2013,5102
3440,Øyer,2014,5090
3440,Øyer,2015,5065
3440,Øyer,2016,5072
3440,Øyer,2017,5082
3440,Øyer,2018,5130
3440,Øyer,2019,5119
3440,Øyer,2020,5100
3440,Øyer,2021,5093
3440,Øyer,2022,5082
3440,Øyer,2023,5161
3440,Øyer,2024,5124
3440,Øyer,2025,5134
3440,Øyer,2026,5130
3441,Gausdal,1986,6511
3441,Gausdal,1987,6483
3441,Gausdal,1988,6467
3441,Gausdal,1989,6493
3441,Gausdal,1990,6492
3441,Gausdal,1991,6448
3441,Gausdal,1992,6391
3441,Gausdal,1993,6337
3441,Gausdal,1994,6317
3441,Gausdal,1995,6341
3441,Gausdal,1996,6262
3441,Gausdal,1997,6237
3441,Gausdal,1998,6223
3441,Gausdal,1999,6227
3441,Gausdal,2000,6186
3441,Gausdal,2001,6200
3441,Gausdal,2002,6192
3441,Gausdal,2003,6189
3441,Gausdal,2004,6186
3441,Gausdal,2005,6175
3441,Gausdal,2006,6202
3441,Gausdal,2007,6114
3441,Gausdal,2008,6129
3441,Gausdal,2009,6091
3441,Gausdal,2010,6142
3441,Gausdal,2011,6141
3441,Gausdal,2012,6160
3441,Gausdal,2013,6141
3441,Gausdal,2014,6237
3441,Gausdal,2015,6210
3441,Gausdal,2016,6227
3441,Gausdal,2017,6204
3441,Gausdal,2018,6148
3441,Gausdal,2019,6112
3441,Gausdal,2020,6106
3441,Gausdal,2021,6023
3441,Gausdal,2022,6079
3441,Gausdal,2023,6129
3441,Gausdal,2024,6177
3441,Gausdal,2025,6174
3441,Gausdal,2026,6147
3442,Østre Toten,1986,14114
3442,Østre Toten,1987,14119
3442,Østre Toten,1988,14179
3442,Østre Toten,1989,14288
3442,Østre Toten,1990,14303
3442,Østre Toten,1991,14314
3442,Østre Toten,1992,14216
3442,Østre Toten,1993,14199
3442,Østre Toten,1994,14187
3442,Østre Toten,1995,14258
3442,Østre Toten,1996,14172
3442,Østre Toten,1997,14076
3442,Østre Toten,1998,14040
3442,Østre Toten,1999,14021
3442,Østre Toten,2000,14103
3442,Østre Toten,2001,14148
3442,Østre Toten,2002,14167
3442,Østre Toten,2003,14649
3442,Østre Toten,2004,14657
3442,Østre Toten,2005,14604
3442,Østre Toten,2006,14453
3442,Østre Toten,2007,14389
3442,Østre Toten,2008,14459
3442,Østre Toten,2009,14464
3442,Østre Toten,2010,14518
3442,Østre Toten,2011,14604
3442,Østre Toten,2012,14747
3442,Østre Toten,2013,14766
3442,Østre Toten,2014,14777
3442,Østre Toten,2015,14796
3442,Østre Toten,2016,14906
3442,Østre Toten,2017,14887
3442,Østre Toten,2018,14888
3442,Østre Toten,2019,14948
3442,Østre Toten,2020,14973
3442,Østre Toten,2021,14871
3442,Østre Toten,2022,14827
3442,Østre Toten,2023,14896
3442,Østre Toten,2024,14840
3442,Østre Toten,2025,14827
3442,Østre Toten,2026,14925
3443,Vestre Toten,1986,13563
3443,Vestre Toten,1987,13511
3443,Vestre Toten,1988,13504
3443,Vestre Toten,1989,13404
3443,Vestre Toten,1990,13325
3443,Vestre Toten,1991,13358
3443,Vestre Toten,1992,13302
3443,Vestre Toten,1993,13156
3443,Vestre Toten,1994,13115
3443,Vestre Toten,1995,13067
3443,Vestre Toten,1996,13029
3443,Vestre Toten,1997,13036
3443,Vestre Toten,1998,13040
3443,Vestre Toten,1999,13068
3443,Vestre Toten,2000,13065
3443,Vestre Toten,2001,13135
3443,Vestre Toten,2002,13169
3443,Vestre Toten,2003,12627
3443,Vestre Toten,2004,12597
3443,Vestre Toten,2005,12546
3443,Vestre Toten,2006,12599
3443,Vestre Toten,2007,12610
3443,Vestre Toten,2008,12635
3443,Vestre Toten,2009,12714
3443,Vestre Toten,2010,12770
3443,Vestre Toten,2011,12803
3443,Vestre Toten,2012,12928
3443,Vestre Toten,2013,12999
3443,Vestre Toten,2014,13075
3443,Vestre Toten,2015,13152
3443,Vestre Toten,2016,13180
3443,Vestre Toten,2017,13179
3443,Vestre Toten,2018,13314
3443,Vestre Toten,2019,13384
3443,Vestre Toten,2020,13427
3443,Vestre Toten,2021,13459
3443,Vestre Toten,2022,13572
3443,Vestre Toten,2023,13635
3443,Vestre Toten,2024,13691
3443,Vestre Toten,2025,13649
3443,Vestre Toten,2026,13612
3446,Gran,1986,12469
3446,Gran,1987,12486
3446,Gran,1988,12583
3446,Gran,1989,12599
3446,Gran,1990,12561
3446,Gran,1991,12626
3446,Gran,1992,12631
3446,Gran,1993,12575
3446,Gran,1994,12569
3446,Gran,1995,12533
3446,Gran,1996,12541
3446,Gran,1997,12570
3446,Gran,1998,12635
3446,Gran,1999,12724
3446,Gran,2000,12877
3446,Gran,2001,13011
3446,Gran,2002,13038
3446,Gran,2003,13085
3446,Gran,2004,13095
3446,Gran,2005,13010
3446,Gran,2006,13066
3446,Gran,2007,13110
3446,Gran,2008,13189
3446,Gran,2009,13217
3446,Gran,2010,13363
3446,Gran,2011,13434
3446,Gran,2012,13493
3446,Gran,2013,13550
3446,Gran,2014,13607
3446,Gran,2015,13685
3446,Gran,2016,13695
3446,Gran,2017,13707
3446,Gran,2018,13770
3446,Gran,2019,13642
3446,Gran,2020,13630
3446,Gran,2021,13611
3446,Gran,2022,13633
3446,Gran,2023,13568
3446,Gran,2024,13593
3446,Gran,2025,13660
3446,Gran,2026,13689
3447,Søndre Land,1986,6282
3447,Søndre Land,1987,6305
3447,Søndre Land,1988,6341
3447,Søndre Land,1989,6337
3447,Søndre Land,1990,6344
3447,Søndre Land,1991,6305
3447,Søndre Land,1992,6300
3447,Søndre Land,1993,6284
3447,Søndre Land,1994,6271
3447,Søndre Land,1995,6231
3447,Søndre Land,1996,6200
3447,Søndre Land,1997,6151
3447,Søndre Land,1998,6069
3447,Søndre Land,1999,6048
3447,Søndre Land,2000,6073
3447,Søndre Land,2001,6100
3447,Søndre Land,2002,6096
3447,Søndre Land,2003,6127
3447,Søndre Land,2004,6042
3447,Søndre Land,2005,6008
3447,Søndre Land,2006,5977
3447,Søndre Land,2007,5932
3447,Søndre Land,2008,5853
3447,Søndre Land,2009,5797
3447,Søndre Land,2010,5811
3447,Søndre Land,2011,5837
3447,Søndre Land,2012,5761
3447,Søndre Land,2013,5703
3447,Søndre Land,2014,5701
3447,Søndre Land,2015,5772
3447,Søndre Land,2016,5758
3447,Søndre Land,2017,5717
3447,Søndre Land,2018,5650
3447,Søndre Land,2019,5623
3447,Søndre Land,2020,5617
3447,Søndre Land,2021,5579
3447,Søndre Land,2022,5535
3447,Søndre Land,2023,5564
3447,Søndre Land,2024,5587
3447,Søndre Land,2025,5597
3447,Søndre Land,2026,5603
3448,Nordre Land,1986,7019
3448,Nordre Land,1987,7022
3448,Nordre Land,1988,7027
3448,Nordre Land,1989,7009
3448,Nordre Land,1990,7028
3448,Nordre Land,1991,7038
3448,Nordre Land,1992,7016
3448,Nordre Land,1993,6981
3448,Nordre Land,1994,6962
3448,Nordre Land,1995,7032
3448,Nordre Land,1996,7038
3448,Nordre Land,1997,7010
3448,Nordre Land,1998,6952
3448,Nordre Land,1999,6967
3448,Nordre Land,2000,6950
3448,Nordre Land,2001,6909
3448,Nordre Land,2002,6892
3448,Nordre Land,2003,6878
3448,Nordre Land,2004,6916
3448,Nordre Land,2005,6847
3448,Nordre Land,2006,6737
3448,Nordre Land,2007,6720
3448,Nordre Land,2008,6636
3448,Nordre Land,2009,6680
3448,Nordre Land,2010,6672
3448,Nordre Land,2011,6716
3448,Nordre Land,2012,6768
3448,Nordre Land,2013,6758
3448,Nordre Land,2014,6700
3448,Nordre Land,2015,6740
3448,Nordre Land,2016,6751
3448,Nordre Land,2017,6773
3448,Nordre Land,2018,6750
3448,Nordre Land,2019,6671
3448,Nordre Land,2020,6633
3448,Nordre Land,2021,6581
3448,Nordre Land,2022,6577
3448,Nordre Land,2023,6527
3448,Nordre Land,2024,6510
3448,Nordre Land,2025,6544
3448,Nordre Land,2026,6510
3449,Sør-Aurdal,1986,3663
3449,Sør-Aurdal,1987,3618
3449,Sør-Aurdal,1988,3613
3449,Sør-Aurdal,1989,3599
3449,Sør-Aurdal,1990,3568
3449,Sør-Aurdal,1991,3549
3449,Sør-Aurdal,1992,3551
3449,Sør-Aurdal,1993,3530
3449,Sør-Aurdal,1994,3550
3449,Sør-Aurdal,1995,3557
3449,Sør-Aurdal,1996,3486
3449,Sør-Aurdal,1997,3455
3449,Sør-Aurdal,1998,3443
3449,Sør-Aurdal,1999,3410
3449,Sør-Aurdal,2000,3389
3449,Sør-Aurdal,2001,3367
3449,Sør-Aurdal,2002,3352
3449,Sør-Aurdal,2003,3326
3449,Sør-Aurdal,2004,3251
3449,Sør-Aurdal,2005,3265
3449,Sør-Aurdal,2006,3243
3449,Sør-Aurdal,2007,3194
3449,Sør-Aurdal,2008,3176
3449,Sør-Aurdal,2009,3204
3449,Sør-Aurdal,2010,3186
3449,Sør-Aurdal,2011,3164
3449,Sør-Aurdal,2012,3154
3449,Sør-Aurdal,2013,3147
3449,Sør-Aurdal,2014,3133
3449,Sør-Aurdal,2015,3094
3449,Sør-Aurdal,2016,3058
3449,Sør-Aurdal,2017,3026
3449,Sør-Aurdal,2018,3014
3449,Sør-Aurdal,2019,2981
3449,Sør-Aurdal,2020,2954
3449,Sør-Aurdal,2021,2904
3449,Sør-Aurdal,2022,2889
3449,Sør-Aurdal,2023,2866
3449,Sør-Aurdal,2024,2836
3449,Sør-Aurdal,2025,2822
3449,Sør-Aurdal,2026,2841
3450,Etnedal,1986,1690
3450,Etnedal,1987,1657
3450,Etnedal,1988,1616
3450,Etnedal,1989,1602
3450,Etnedal,1990,1580
3450,Etnedal,1991,1565
3450,Etnedal,1992,1536
3450,Etnedal,1993,1509
3450,Etnedal,1994,1512
3450,Etnedal,1995,1501
3450,Etnedal,1996,1461
3450,Etnedal,1997,1431
3450,Etnedal,1998,1410
3450,Etnedal,1999,1403
3450,Etnedal,2000,1401
3450,Etnedal,2001,1418
3450,Etnedal,2002,1431
3450,Etnedal,2003,1427
3450,Etnedal,2004,1410
3450,Etnedal,2005,1397
3450,Etnedal,2006,1389
3450,Etnedal,2007,1394
3450,Etnedal,2008,1388
3450,Etnedal,2009,1380
3450,Etnedal,2010,1389
3450,Etnedal,2011,1388
3450,Etnedal,2012,1408
3450,Etnedal,2013,1399
3450,Etnedal,2014,1408
3450,Etnedal,2015,1402
3450,Etnedal,2016,1321
3450,Etnedal,2017,1351
3450,Etnedal,2018,1352
3450,Etnedal,2019,1305
3450,Etnedal,2020,1279
3450,Etnedal,2021,1257
3450,Etnedal,2022,1256
3450,Etnedal,2023,1239
3450,Etnedal,2024,1366
3450,Etnedal,2025,1254
3450,Etnedal,2026,1593
3451,Nord-Aurdal,1986,6560
3451,Nord-Aurdal,1987,6541
3451,Nord-Aurdal,1988,6627
3451,Nord-Aurdal,1989,6632
3451,Nord-Aurdal,1990,6573
3451,Nord-Aurdal,1991,6515
